`id_grp`,`id_dep`,`dir_code`,`dir_title`,`dir_level`,`title`,`form`,`plan`,`cell`,`podano_budget`,`podano_vnebudget`,`nabor`,`podano`
2258,18,44.04.03,"Специальное (дефектологическое) образование",4,"Полное возмещение затрат",2,0,0,0,10,0,10
2259,18,44.04.03,"Специальное (дефектологическое) образование",4,"Полное возмещение затрат",2,0,0,0,5,0,5
2260,18,44.04.02,"Психолого-педагогическое образование",4,"Полное возмещение затрат",2,0,0,0,7,0,7
2261,18,44.04.02,"Психолого-педагогическое образование",4,"Полное возмещение затрат",2,0,0,0,7,0,7
2262,18,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",2,0,0,0,7,0,7
2263,22,37.04.01,Психология,4,"Полное возмещение затрат",1,0,0,0,5,0,5
2264,1,09.04.03,"Прикладная информатика",4,"Полное возмещение затрат",2,0,0,0,2,0,2
2265,7,39.04.01,Социология,4,"Бюджет/Общие места",0,8,0,1,0,8,1
2266,7,39.04.01,Социология,4,"Целевой прием",0,0,1,0,0,1,0
2267,7,39.04.01,Социология,4,"Целевой прием",0,0,1,0,0,1,0
2268,7,39.04.01,Социология,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2269,7,39.04.01,Социология,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2270,7,39.04.01,Социология,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2271,7,39.04.01,Социология,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2272,7,39.04.01,Социология,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2273,7,39.04.01,Социология,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2274,1,09.04.03,"Прикладная информатика",4,"Полное возмещение затрат",0,0,0,0,1,0,1
2275,1,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",0,4,0,2,0,4,2
2276,1,44.04.01,"Педагогическое образование",4,"Целевой прием",0,0,1,0,0,1,0
2277,1,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2278,11,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2279,11,47.04.01,Философия,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2280,11,47.04.01,Философия,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2281,11,47.04.03,Религиоведение,4,"Полное возмещение затрат",0,0,0,0,1,0,1
2282,11,48.04.01,Теология,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2283,11,51.04.01,Культурология,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2284,22,37.04.01,Психология,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2285,22,37.04.01,Психология,4,"Полное возмещение затрат",0,0,0,0,1,0,1
2286,13,38.04.01,Экономика,4,"Полное возмещение затрат",0,0,0,0,1,0,1
2287,21,40.04.01,Юриспруденция,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2288,21,40.04.01,Юриспруденция,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2289,21,40.04.01,Юриспруденция,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2290,21,41.04.04,Политология,4,"Полное возмещение затрат",0,0,0,0,1,0,1
2291,21,42.04.01,"Реклама и связи с общественностью",4,"Бюджет/Общие места",0,4,0,0,0,4,0
2293,21,42.04.01,"Реклама и связи с общественностью",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2294,14,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2295,18,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2296,18,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2297,18,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2298,18,44.04.02,"Психолого-педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2299,18,44.04.02,"Психолого-педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2300,18,44.04.02,"Психолого-педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,1,0,1
2301,18,44.04.02,"Психолого-педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2302,18,44.04.03,"Специальное (дефектологическое) образование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2303,18,44.04.03,"Специальное (дефектологическое) образование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2304,9,02.04.03,"Математическое обеспечение и администрирование информационных систем",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2305,9,09.04.01,"Информатика и вычислительная техника",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2306,9,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2307,19,04.04.01,Химия,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2308,19,04.04.01,Химия,4,"Целевой прием",0,0,2,0,0,2,0
2309,19,18.04.01,"Химическая технология",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2310,19,18.04.01,"Химическая технология",4,"Целевой прием",0,0,1,0,0,1,0
2311,19,44.04.01,"Педагогическое образование",4,"Целевой прием",0,0,1,0,0,1,0
2312,19,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2313,4,03.04.01,"Прикладные математика и физика",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2314,4,03.04.02,Физика,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2315,4,03.04.02,Физика,4,"Целевой прием",0,0,1,0,0,1,0
2316,4,03.04.03,Радиофизика,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2317,4,03.04.03,Радиофизика,4,"Целевой прием",0,0,2,0,0,2,0
2318,4,09.04.02,"Информационные системы и технологии",4,"Полное возмещение затрат",0,0,0,0,1,0,1
2319,4,11.04.04,"Электроника и наноэлектроника",4,"Целевой прием",0,0,2,0,0,2,0
2320,4,11.04.04,"Электроника и наноэлектроника",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2321,4,12.04.04,"Биотехнические системы и технологии",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2322,4,22.04.01,"Материаловедение и технологии материалов",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2323,4,22.04.01,"Материаловедение и технологии материалов",4,"Целевой прием",0,0,1,0,0,1,0
2324,4,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,2,0,2
2325,4,27.04.08,"Управление интеллектуальной собственностью",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2326,4,27.04.08,"Управление интеллектуальной собственностью",4,"Бюджет/Общие места",0,4,0,0,0,4,0
2328,10,46.04.01,История,4,"Целевой прием",0,0,1,0,0,1,0
2329,10,46.04.01,История,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2330,10,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2331,10,41.04.05,"Международные отношения",4,"Полное возмещение затрат",0,0,0,0,2,0,2
2332,10,43.04.02,Туризм,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2333,10,43.04.01,Сервис,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2334,16,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",0,8,0,0,0,8,0
2335,16,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2336,16,44.04.01,"Педагогическое образование",4,"Целевой прием",0,0,2,0,0,2,0
2337,8,42.04.02,Журналистика,4,"Полное возмещение затрат",0,0,0,0,3,0,3
2338,8,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,1,0,1
2340,8,45.04.01,Филология,4,"Полное возмещение затрат",0,0,0,0,3,0,3
2341,17,49.04.01,"Физическая культура",4,"Бюджет/Общие места",0,12,0,2,0,12,2
2342,17,49.04.01,"Физическая культура",4,"Целевой прием",0,0,3,0,0,3,0
2343,17,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2344,7,39.04.01,Социология,4,"Бюджет/Общие места",2,12,0,0,0,12,0
2346,7,39.04.01,Социология,4,"Полное возмещение затрат",2,0,0,0,0,0,0
2347,7,39.04.01,Социология,4,"Полное возмещение затрат",2,0,0,0,0,0,0
2348,7,39.04.01,Социология,4,"Полное возмещение затрат",2,0,0,0,0,0,0
2349,7,39.04.01,Социология,4,"Полное возмещение затрат",2,0,0,0,0,0,0
2350,7,39.04.01,Социология,4,"Полное возмещение затрат",2,0,0,0,0,0,0
2351,7,39.04.01,Социология,4,"Полное возмещение затрат",2,0,0,0,0,0,0
2352,1,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",2,0,0,0,3,0,3
2353,1,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",2,0,0,0,7,0,7
2354,13,38.04.01,Экономика,4,"Полное возмещение затрат",2,0,0,0,2,0,2
